"UniProtID","functional_class"
"A2A3V2","Transporter"
"Q8CFJ7","Transporter"
"Q93646","Transporter"
"Q9HGN7","Transporter"
"Q13796","Transporter"
"Q3TPR7","Transporter"
"F4JTN2","Transporter"
"Q5BPZ5","Transporter"
"Q94CA0","Transporter"
"Q9UN42","Transporter"
"Q12864","Transporter"
"Q08378","Transporter"
"O14713","Transporter"
"P0ABU7","Transporter"
"Q63690","Transporter"
"Q96A70","Transporter"
"Q07660","Transporter"
"Q8W488","Transporter"
"Q9ZVH5","Transporter"
"Q8RWF5","Transporter"
"Q9C9M8","Transporter"
"Q6NXD8","Transporter"
"Q9FH21","Transporter"
"O49660","Transporter"
"Q1PFG9","Transporter"
"Q7Z4L0","Transporter"
"Q9VF78","Transporter"
"P10818","Transporter"
"P43023","Transporter"
"Q8VYL8","Transporter"
"Q9LPV4","Transporter"
"Q9SX83","Transporter"
"Q9LVD9","Transporter"
"F4J158","Transporter"
"Q1PDX9","Transporter"
"F4JH46","Transporter"
"Q9LW15","Transporter"
"U3JA75","Transporter"
"Q9V3A4","Transporter"
"Q8H8V7","Transporter"
"A6H7B8","Transporter"
"A8KBG2","Transporter"
"Q09624","Transporter"
"Q8W4S4","Transporter"
"Q09875","Transporter"
"Q10227","Transporter"
"Q9USW4","Transporter"
"Q10495","Transporter"
"O74949","Transporter"
"P87136","Transporter"
"O14237","Transporter"
"O13780","Transporter"
"P24326","Transporter"
"Q15334","Other"
"P08111","Other"
"Q9SY97","Other"
"O15165","Other"
"Q80XG9","Other"
"P21956","Other"
"P36027","Other"
"Q8N3R9","Other"
"P47069","Other"
"Q8IVL0","Other"
"Q15080","Other"
"P70232","Other"
"Q52KR2","Other"
"O02626","Other"
"Q8WXG6","Other"
"Q9Y5V3","Other"
"Q7K3L1","Other"
"Q14494","Other"
"Q8NET5","Other"
"Q5U2S1","Other"
"Q70627","Other"
"Q3SZK8","Other"
"P56975","Other"
"F4JN35","Other"
"Q63083","Other"
"Q6R891","Other"
"P40710","Other"
"P28660","Other"
"Q8K1X4","Other"
"P06837","Other"
"Q8CHT1","Other"
"P14543","Other"
"Q9NZ94","Other"
"Q86UR1","Other"
"O35569","Other"
"Q3KR51","Other"
"Q9EPI6","Other"
"Q9Y2I2","Other"
"Q9NQS3","Other"
"P97685","Other"
"Q8WTW4","Other"
"Q9UHY1","Other"
"O95980","Other"
"Q8BPM6","Other"
"Q13671","Other"
"A9ZLX4","Other"
"O82481","Other"
"O08603","Other"
"P63321","Other"
"Q9Y272","Other"
"P20171","Other"
"O14807","Other"
"O00212","Other"
"Q15669","Other"
"Q9V3C5","Other"
"Q7TP54","Other"
"F4JQZ3","Other"
"G5EDE5","Other"
"Q6NW40","Other"
"Q6ZVN8","Other"
"O15492","Other"
"Q8H1F2","Other"
"P06780","Other"
"Q874R1","Other"
"P61313","Other"
"Q1LU99","Other"
"Q9Y6Y8","Other"
"Q80SW1","Other"
"Q4H4B6","Other"
"Q14160","Other"
"P40075","Other"
"O75056","Other"
"F6SEU4","Other"
"Q62277","Other"
"Q9BT88","Other"
"Q9H2B2","Other"
"O00445","Other"
"Q12772","Other"
"F4JS25","Other"
"Q96MF2","Other"
"Q13033","Other"
"G8JZT0","Other"
"G8JZS6","Other"
"Q8NHG7","Other"
"Q9UH65","Other"
"Q9R0N7","Other"
"A1EC31","Other"
"Q558Z2","Other"
"Q8BJS4","Other"
"P21521","Other"
"Q6ZMZ3","Other"
"A2ANU3","Other"
"P47191","Other"
"Q99N50","Other"
"Q9R0Q1","Other"
"F1M391","Other"
"O15400","Other"
"B1Q236","Other"
"Q9U3P2","Other"
"Q9XYS8","Other"
"Q1KKT4","Other"
"Q5R891","Other"
"Q6DFJ8","Other"
"Q7Z2Q7","Other"
"P59035","Other"
"Q80TE7","Other"
"Q29GR8","Other"
"Q6NP60","Other"
"Q8C031","Other"
"Q6ZPK7","Other"
"Q6DF40","Other"
"Q8BPP5","Other"
"O09198","Other"
"Q8HYS5","Other"
"F4K1B4","Other"
"Q5E9Z9","Other"
"Q5FWR8","Other"
"Q06148","Other"
"Q9BVI4","Other"
"Q58EG3","Other"
"Q23316","Other"
"Q29DJ1","Other"
"P0AFB1","Other"
"Q8LBA0","Other"
"Q9WTX4","Other"
"Q8QFP1","Other"
"P38837","Other"
"Q27333","Other"
"Q4PT37","Other"
"Q91ZP9","Other"
"Q9D035","Other"
"P23654","Other"
"P38234","Other"
"P97844","Other"
"Q24192","Other"
"C9J798","Other"
"Q55CB7","Other"
"Q9Y817","Other"
"Q8BRJ3","Other"
"Q8VEL9","Other"
"Q9ER71","Other"
"Q9EQT3","Other"
"Q09417","Other"
"Q2T9P3","Other"
"Q3S853","Other"
"O08850","Other"
"A5PLK6","Other"
"Q00245","Other"
"P53879","Other"
"O42899","Other"
"Q8CFE4","Other"
"Q7Z5N4","Other"
"Q8AV57","Other"
"O08625","Other"
"Q7L8C5","Other"
"Q9BQG1","Other"
"Q80T23","Other"
"Q66JG9","Other"
"Q5DU57","Other"
"E9QAF0","Other"
"O16444","Other"
"P39926","Other"
"Q54X86","Other"
"Q0II64","Other"
"Q8TC36","Other"
"Q1MTR8","Other"
"Q920N7","Other"
"Q8NB59","Other"
"Q62807","Other"
"Q8NBV8","Other"
"Q724L1","Other"
"Q6NQH4","Other"
"Q5SVR0","Other"
"O82509","Other"
"Q8RXQ1","Other"
"F4K5K4","Other"
"P38228","Other"
"Q6DEP7","Other"
"O74559","Other"
"A7LXT5","Other"
"Q54GB3","Other"
"P18489","Other"
"P59926","Other"
"Q8NFX7","Other"
"Q9NVG8","Other"
"Q2T9Q1","Other"
"Q9FGE9","Other"
"Q9LFT0","Other"
"O04523","Other"
"Q9LY46","Other"
"F4IWA8","Other"
"Q9LUZ6","Other"
"Q9FJ06","Other"
"Q9CAX1","Other"
"Q9FG35","Other"
"Q9D6K5","Other"
"O14994","Other"
"Q6ZWR6","Other"
"Q8WXH0","Other"
"Q9Z327","Other"
"Q16635","Other"
"P25378","Other"
"Q5T5U3","Other"
"Q00246","Other"
"Q642H7","Other"
"Q9NPQ8","Other"
"Q09743","Other"
"Q92963","Other"
"P10114","Other"
"Q9D8T3","Other"
"P42171","Other"
"O74335","Other"
"A2AR50","Other"
"O14827","Other"
"Q5M8L6","Other"
"O94363","Other"
"Q8TD07","Other"
"Q96S59","Other"
"P12672","Other"
"P97950","Other"
"Q6AZM3","Other"
"O43566","Other"
"Q3SWY9","Other"
"Q15771","Other"
"Q6GQP4","Other"
"Q13637","Other"
"Q9GPS3","Other"
"P0CY32","Other"
"Q9UQ26","Other"
"O76081","Other"
"P49802","Other"
"Q95K68","Other"
"Q9VCX1","Other"
"Q56JV3","Other"
"Q6ZWK4","Other"
"Q811M1","Other"
"Q68EM7","Other"
"A2RUV4","Other"
"Q811P8","Other"
"P06781","Other"
"Q9CQU3","Other"
"Q14699","Other"
"P49797","Other"
"P49805","Other"
"Q6Y5D8","Other"
"O13928","Other"
"Q4ADV7","Other"
"P40395","Other"
"Q60ZR7","Other"
"Q0VFF9","Other"
"Q8VCD6","Other"
"Q6PCX7","Other"
"P83509","Other"
"Q10133","Other"
"Q9HBH0","Other"
"O42656","Other"
"Q8N9R8","Other"
"Q8VYP0","Other"
"P26261","Other"
"Q1AGV6","Other"
"P34901","Other"
"Q3E870","Other"
"Q6R556","Other"
"A7S4N4","Other"
"Q9TYT3","Other"
"Q09JY9","Other"
"Q8C3Q5","Other"
"P25815","Other"
"P05109","Other"
"Q09825","Other"
"P06105","Other"
"Q6AZY7","Other"
"P20826","Other"
"P38072","Other"
"Q8WVN6","Other"
"Q6NZL8","Other"
"P29355","Other"
"Q9DA48","Other"
"P20840","Other"
"Q9BVN2","Other"
"Q80ZQ0","Other"
"G5EBF1","Other"
"P43407","Other"
"Q9JI92","Other"
"Q12770","Other"
"O43043","Other"
"P23833","Other"
"Q01589","Other"
"O35464","Other"
"Q9WTM3","Other"
"Q7TNK0","Other"
"Q54UF8","Other"
"Q29106","Other"
"P59025","Other"
"O77691","Other"
"P26260","Other"
"Q06058","Other"
"Q24322","Other"
"Q62217","Other"
"O54951","Other"
"Q76KF0","Other"
"O75326","Other"
"P42208","Other"
"P18168","Other"
"Q9QXK9","Other"
"Q8N5H7","Other"
"Q9JK48","Other"
"Q3UH99","Other"
"A7XUX6","Other"
"P62243","Other"
"Q969W0","Other"
"O43597","Other"
"Q9UUD1","Other"
"B0S6J3","Other"
"P47002","Other"
"Q9M7I9","Other"
"P38704","Other"
"A2AVA0","Other"
"Q2NKQ1","Other"
"O35964","Other"
"Q8I1I3","Other"
"Q62421","Other"
"Q925Q9","Other"
"D3YZU1","Other"
"Q9JLU4","Other"
"P39000","Other"
"Q15465","Other"
"P40073","Other"
"A2ALU4","Other"
"Q8N114","Other"
"Q9CZN4","Other"
"Q80ZE3","Other"
"Q9Y3P8","Other"
"P33336","Other"
"Q06236","Other"
"Q9NYZ4","Other"
"Q96FS4","Other"
"O75324","Other"
"P34714","Other"
"P09486","Other"
"Q7Z699","Other"
"Q7Z698","Other"
"P40092","Other"
"Q01083","Other"
"Q8SAB7","Other"
"Q09116","Other"
"Q10935","Other"
"Q09206","Other"
"Q09212","Other"
"O97676","Other"
"Q20924","Other"
"F4I316","Other"
"F4JPE9","Other"
"A5A763","Other"
"O16975","Other"
"Q9Y3M8","Other"
"Q93045","Other"
"P54116","Other"
"Q00947","Other"
"Q5AL16","Other"
"P58404","Other"
"P50279","Other"
"Q54IX6","Other"
"Q3UF25","Other"
"E1C7U0","Other"
"A7SLZ2","Other"
"A8E5V9","Other"
"Q9UJZ1","Other"
"Q5ANI6","Other"
"Q56XR7","Other"
"Q9M158","Other"
"Q92356","Other"
"Q8BHS8","Other"
"Q7TPF1","Other"
"Q99L88","Other"
"Q13425","Other"
"Q12133","Other"
"O60165","Other"
"Q9DCI3","Other"
"Q9SJ02","Other"
"O95425","Other"
"Q6TMJ9","Other"
"P37194","Other"
"Q965M2","Other"
"O43291","Other"
"Q8C7E7","Other"
"Q9FF75","Other"
"Q9D666","Other"
"P41274","Other"
"Q13009","Other"
"P10863","Other"
"Q9IAY5","Other"
"Q8C996","Other"
"P16599","Other"
"P32971","Other"
"Q45666","Other"
"F1N4E5","Other"
"P10646","Other"
"P13726","Other"
"Q9ESG4","Other"
"Q9CR67","Other"
"Q9DBS2","Other"
"Q9R233","Other"
"Q15643","Other"
"O94876","Other"
"Q96BF3","Other"
"Q6PEY1","Other"
"O43557","Other"
"P15795","Other"
"Q27237","Other"
"Q9Y4G6","Other"
"Q9CXT7","Other"
"Q9D4Y8","Other"
"O14669","Other"
"Q9DBS1","Other"
"Q9SSD1","Other"
"P50592","Other"
"Q5UBV8","Other"
"Q9UNG2","Other"
"Q06643","Other"
"P23510","Other"
"Q9Z2P3","Other"
"Q5XHZ0","Other"
"Q7L0X0","Other"
"Q9LFT1","Other"
"Q9SEZ9","Other"
"O22960","Other"
"Q8LED3","Other"
"Q9ZV89","Other"
"F4I037","Other"
"E1BZR9","Other"
"O08524","Other"
"Q07212","Other"
"Q6U7R4","Other"
"Q8VY21","Other"
"A4FUB8","Other"
"Q9XWV0","Other"
"Q9QY73","Other"
"Q9BSE2","Other"
"Q9Y275","Other"
"P86176","Other"
"O75204","Other"
"Q6F5E0","Other"
"Q99LQ7","Other"
"Q9D2E9","Other"
"P41273","Other"
"A2A8U2","Other"
"Q99MB3","Other"
"O43508","Other"
"Q7TS55","Other"
"P01374","Other"
"P48023","Other"
"Q6P752","Other"
"Q9C5W7","Other"
"Q9CYG7","Other"
"Q99JY1","Other"
"Q9P2C4","Other"
"Q54ME7","Other"
"Q9ER99","Other"
"Q5QGU6","Other"
"Q14D33","Other"
"Q9D9X8","Other"
"Q93ZY2","Other"
"Q9LV40","Other"
"Q61G93","Other"
"Q8I7I5","Other"
"Q8VHM6","Other"
"Q8QZY4","Other"
"Q9NQC3","Other"
"Q9BQQ7","Other"
"Q9ER80","Other"
"P80511","Other"
"Q9CA89","Other"
"A7EX99","Other"
"A2ALS5","Other"
"Q9GMB0","Other"
"Q9DBG6","Other"
"P13856","Other"
"Q92737","Other"
"P9WGX5","Other"
"P9WJ67","Other"
"Q6S5L8","Other"
"O74843","Other"
"Q96RL6","Other"
"Q91Y57","Other"
"Q5XVI1","Other"
"P32790","Other"
"P54867","Other"
"Q28F36","Other"
"Q9TVY6","Other"
"Q941A6","Other"
"Q6ZPB5","Other"
"Q9BCZ4","Other"
"Q17330","Other"
"Q9P283","Other"
"Q86WV1","Other"
"P33338","Other"
"Q9D3G2","Other"
"Q9H6Q3","Other"
"P40485","Other"
"Q24179","Other"
"O14492","Other"
"Q80Z38","Other"
"Q15464","Other"
"Q6DII7","Other"
"Q91VZ6","Other"
"Q8R191","Other"
"Q5SQN1","Other"
"Q13424","Other"
"Q9NY99","Other"
"A9UY97","Other"
"Q9BQI5","Other"
"O35412","Other"
"Q1KKW7","Other"
"Q9FHN6","Other"
"P34226","Other"
"O14512","Other"
"Q9Y810","Other"
"Q920G3","Other"
"P53955","Other"
"Q3URD3","Other"
"Q8BLY1","Other"
"Q24025","Other"
"P36425","Other"
"O55034","Other"
"Q09883","Other"
"B6VQA5","Other"
"Q54MJ9","Other"
"Q09203","Other"
"Q5PNP1","Other"
"Q93212","Other"
"Q96PQ0","Other"
"Q9UPU3","Other"
"Q6Q1S2","Other"
"P36334","Other"
"P59594","Other"
"P48010","Other"
"P41901","Other"
"Q8NFR3","Other"
"Q20405","Other"
"Q20410","Other"
"Q3UTJ2","Other"
"Q755J8","Other"
"Q03691","Other"
"P10833","Other"
"P0AFX7","Other"
"Q96DX8","Other"
"Q2HJF9","Other"
"P13385","Other"
"Q9DC40","Other"
"Q0WSX8","Other"
"Q06922","Other"
"Q495A1","Other"
"P82094","Other"
"O08523","Other"
"Q9WTS4","Other"
"Q9W7R3","Other"
"P42533","Other"
"Q54V07","Other"
"Q9V6G5","Other"
"Q9SRL3","Other"
"Q940H3","Other"
"Q9LZQ1","Other"
"P01831","Other"
"Q9ZQR5","Other"
"Q8VYS5","Other"
"Q9DER5","Other"
"Q9VYN8","Other"
"O61307","Other"
"Q9NYJ8","Other"
"P09758","Other"
"Q9LDG2","Other"
"F4K5L5","Other"
"Q8BJQ4","Other"
"Q28205","Other"
"Q9M896","Other"
"P42523","Other"
"Q99N80","Other"
"Q4VX76","Other"
"Q8TDW5","Other"
"Q9LRS2","Other"
"Q84JH9","Other"
"Q8VYR3","Other"
"Q1PFD9","Other"
"O80919","Other"
"Q9SIN2","Other"
"Q6DR10","Other"
"O80872","Other"
"P53148","Other"
"Q9VN45","Other"
"Q01608","Other"
"Q9NZD8","Other"
"P11224","Other"
"Q9USQ0","Other"
"Q04921","Other"
"Q8BWU1","Other"
"Q01082","Other"
"Q09204","Other"
"Q10934","Other"
"Q10936","Other"
"Q09208","Other"
"Q09210","Other"
"Q03707","Other"
"Q14247","Other"
"Q9QWI6","Other"
"O43019","Other"
"Q12038","Other"
"Q54PQ4","Other"
"P99025","Other"
"A6H7F6","Other"
"Q9IH62","Other"
"P20353","Other"
"P82471","Other"
"P17260","Other"
"P11627","Other"
"Q9ULH0","Other"
"Q80W68","Other"
"Q6UWL6","Other"
"Q8BR86","Other"
"Q9LX99","Other"
"Q61097","Other"
"P27814","Other"
"P38873","Other"
"Q64649","Other"
"Q9Y664","Other"
"Q99N32","Other"
"Q9LJK3","Other"
"Q61292","Other"
"Q13751","Other"
"P17047","Other"
"Q90ZL2","Other"
"Q9NS86","Other"
"Q8IWV1","Other"
"P06315","Other"
"Q6TDP4","Other"
"Q6TNJ1","Other"
"Q61595","Other"
"Q9LDF2","Other"
"P08928","Other"
"Q16363","Other"
"Q61001","Other"
"P02469","Other"
"P11047","Other"
"Q9Y6N6","Other"
"P11438","Other"
"P42167","Other"
"P0AB58","Other"
"O43561","Other"
"Q11184","Other"
"Q9V447","Other"
"Q8IVT5","Other"
"Q90631","Other"
"P06312","Other"
"Q24372","Other"
"O54957","Other"
"Q8BHB3","Other"
"Q6UX15","Other"
"P16150","Other"
"Q06346","Other"
"Q8VD98","Other"
"Q7TSH2","Other"
"P45442","Other"
"P18627","Other"
"P19137","Other"
"P24043","Other"
"Q16787","Other"
"Q61092","Other"
"Q6DVA0","Other"
"P15702","Other"
"P19256","Other"
"Q9ESF4","Other"
"Q92888","Other"
"Q92974","Other"
"Q9NR80","Other"
"Q19705","Other"
"Q96BM9","Other"
"Q9M6A3","Other"
"Q84QC0","Other"
"P18848","Other"
"Q99325","Other"
"Q54DY9","Other"
"P54069","Other"
"Q99941","Other"
"Q5AZC0","Other"
"P34426","Other"
"A9ULG4","Other"
"O35147","Other"
"Q9HXJ7","Other"
"Q8EC35","Other"
"Q7CJM5","Other"
"Q9U4G1","Other"
"A2AMT1","Other"
"Q8JZX9","Other"
"Q9H3Q1","Other"
"Q08DU8","Other"
"Q06604","Other"
"Q6WRU0","Other"
"Q811A2","Other"
"Q6GQW0","Other"
"Q9FIK8","Other"
"Q8CIS0","Other"
"Q9C8Y2","Other"
"Q9S764","Other"
"Q2QLD3","Other"
"P85125","Other"
"A2AMM0","Other"
"P12360","Other"
"A3DHD2","Other"
"Q9R171","Other"
"Q13410","Other"
"P35070","Other"
"Q3SX46","Other"
"O43852","Other"
"P34652","Other"
"P27824","Other"
"P63100","Other"
"Q9S7J9","Other"
"Q9Z1H9","Other"
"P0CJ48","Other"
"O95415","Other"
"O70355","Other"
"Q86VB7","Other"
"Q9VNE7","Other"
"Q9WTR5","Other"
"Q24298","Other"
"P33151","Other"
"P97291","Other"
"P0DI38","Other"
"C6T1G0","Other"
"A8XPY4","Other"
"Q9CQC5","Other"
"Q91W92","Other"
"Q9LXX4","Other"
"Q9VGG5","Other"
"P09803","Other"
"P10288","Other"
"Q8R464","Other"
"Q9DCA7","Other"
"P49070","Other"
"P52481","Other"
"B9HQ42","Other"
"Q9LXF3","Other"
"C6T4E0","Other"
"Q96LW7","Other"
"Q9LP65","Other"
"Q6EDY6","Other"
"Q3V3V9","Other"
"O95810","Other"
"P69490","Other"
"Q9KQE7","Other"
"P0ABM9","Other"
"P61170","Other"
"Q8R2S8","Other"
"P11609","Other"
"P10747","Other"
"P13987","Other"
"P06127","Other"
"Q07108","Other"
"P30203","Other"
"P11912","Other"
"P40259","Other"
"P35762","Other"
"O14008","Other"
"Q9YGM8","Other"
"Q9XF89","Other"
"Q9UG22","Other"
"Q8BMF8","Other"
"P63211","Other"
"P63215","Other"
"Q80SZ7","Other"
"Q9NFZ3","Other"
"Q8R3R8","Other"
"Q55DV2","Other"
"P39993","Other"
"Q9J3M8","Other"
"Q9MA60","Other"
"Q9FJX6","Other"
"Q8GX37","Other"
"P39405","Other"
"O32390","Other"
"Q9SNC3","Other"
"Q9NZU0","Other"
"Q9KNS2","Other"
"P0ABH0","Other"
"P0A6S5","Other"
"O22993","Other"
"Q9M895","Other"
"Q91WG1","Other"
"Q8CAC8","Other"
"O02100","Other"
"Q05164","Other"
"A0A0C4DH33","Other"
"A0A0B4J1Y9","Other"
"P15492","Other"
"Q92619","Other"
"P46633","Other"
"P50079","Other"
"Q5NKV6","Other"
"Q00238","Other"
"O75144","Other"
"Q13325","Other"
"Q9VM64","Other"
"P01824","Other"
"A0A0C4DH38","Other"
"P40305","Other"
"P01880","Other"
"P01854","Other"
"P01860","Other"
"Q7TSN7","Other"
"Q14623","Other"
"B4LRN7","Other"
"Q9UKC9","Other"
"P0ABZ1","Other"
"O61492","Other"
"O43155","Other"
"Q53EP0","Other"
"P0A8Q3","Other"
"P28264","Other"
"F4KF14","Other"
"Q09562","Other"
"P10228","Other"
"O88741","Other"
"Q7Z6J4","Other"
"Q9SRR2","Other"
"Q9Y3D6","Other"
"Q9KQ13","Other"
"Q8VHX6","Other"
"P36170","Other"
"P08640","Other"
"P38894","Other"
"Q9LH52","Other"
"Q8C180","Other"
"O05779","Other"
"O82533","Other"
"Q96IV6","Other"
"F1LYQ8","Other"
"P15278","Other"
"P32768","Other"
"O08917","Other"
"P49771","Other"
"Q05860","Other"
"Q9KNS3","Other"
"O43559","Other"
"P14220","Other"
"P04921","Other"
"P33438","Other"
"Q9NHB0","Other"
"Q77CE4","Other"
"P90970","Other"
"Q06003","Other"
"O14357","Other"
"P22794","Other"
"Q2KJI3","Other"
"Q502I9","Other"
"Q5R807","Other"
"Q9WTS8","Other"
"Q9VD73","Other"
"Q8WWB7","Other"
"Q03113","Other"
"Q63803","Other"
"O35930","Other"
"P08539","Other"
"O43292","Other"
"G3X745","Other"
"P13265","Other"
"Q75EY7","Other"
"Q06636","Other"
"Q04080","Other"
"Q9UK08","Other"
"Q39108","Other"
"P36336","Other"
"Q99MI6","Other"
"P80195","Other"
"Q9H4G4","Other"
"Q9JMF3","Other"
"Q8N6F7","Other"
"P47102","Other"
"P70224","Other"
"Q61500","Other"
"O89051","Other"
"Q80VJ8","Other"
"O88792","Other"
"Q86YT9","Other"
"P40358","Other"
"O76095","Other"
"Q9HCM3","Other"
"Q9QYE5","Other"
"Q9GKY7","Other"
"Q6UXG2","Other"
"P04264","Other"
"P31323","Other"
"Q6WVG3","Other"
"Q8IX03","Other"
"Q9BVG8","Other"
"Q03694","Other"
"Q9D9J7","Other"
"Q9UQF2","Other"
"P46940","Other"
"A6PWV3","Other"
"Q9JI59","Other"
"Q9D8B7","Other"
"Q9P055","Other"
"P01876","Other"
"P01882","Other"
"P34595","Other"
"Q9TZC4","Other"
"Q24008","Other"
"A2VDN0","Other"
"Q15811","Other"
"Q63722","Other"
"Q80UL9","Other"
"O13994","Other"
"P01834","Other"
"P0CG04","Other"
"O95976","Other"
"O74788","Other"
"O14654","Other"
"P0A700","Other"
"Q5NKU6","Other"
"Q14773","Other"
"Q9UMF0","Other"
"Q08180","Other"
"Q8WWN9","Other"
"Q9Y6W8","Other"
"P01867","Other"
"P04233","Other"
"Q8LDL0","Other"
"Q02936","Other"
"Q9C9A3","Other"
"Q03281","Other"
"Q9JKY5","Other"
"O00291","Other"
"Q92896","Other"
"Q9LX31","Other"
"P69931","Other"
"Q15011","Other"
"Q9CAR7","Other"
"Q01580","Other"
"P14317","Other"
"Q7TN16","Other"
"Q67ZW1","Other"
"Q7Z2G1","Other"
"P20037","Other"
"O35387","Other"
"Q9UBK5","Other"
"Q6ISB3","Other"
"Q3UNH4","Other"
"Q9D8T2","Other"
"Q8VBV8","Other"
"P03435","Other"
"O94661","Other"
"A0A060A682","Other"
"Q5QNS5","Other"
"O22824","Other"
"Q94B77","Other"
"Q9WY63","Other"
"P13508","Other"
"O14775","Other"
"Q91VW5","Other"
"Q8SZ63","Other"
"Q8TBA6","Other"
"P07359","Other"
"Q99795","Other"
"P38875","Other"
"Q9QZC5","Other"
"Q19459","Other"
"O08742","Other"
"Q9Y3R0","Other"
"Q9LY09","Other"
"P24814","Other"
"B1B212","Other"
"P13224","Other"
"Q0DJ33","Other"
"Q99P91","Other"
"Q8R4T5","Other"
"Q8R1W2","Other"
"P50151","Other"
"Q6RFH4","Other"
"P55040","Other"
"Q681K7","Other"
"Q02596","Other"
"Q14789","Other"
"Q28256","Other"
"Q9D733","Other"
"Q54QM5","Other"
"Q6C741","Other"
"Q14449","Other"
"Q5SNZ0","Other"
"P42287","Other"
"O95267","Other"
"P87234","Other"
"Q04697","Other"
"P46065","Other"
"P14432","Other"
"Q08379","Other"
"Q7SXE4","Other"
"Q8BUV8","Other"
"O75487","Other"
"Q7LDG7","Other"
"Q8R5I4","Other"
"Q9Z2D3","Other"
"Q1ZXH8","Other"
"P58658","Other"
"Q8N539","Other"
"P0A8Q0","Other"
"P37236","Other"
"Q68DX3","Other"
"Q0P4Q4","Other"
"Q7Z6J6","Other"
"Q96NE9","Other"
"A8MPR5","Other"
"F4J3N2","Other"
"Q42545","Other"
"Q9FX97","Other"
"Q8CIB5","Other"
"O04532","Other"
"O32388","Other"
"Q96RU3","Other"
"Q9Y2H6","Other"
"P06136","Other"
"Q7TNV1","Other"
"Q9VW71","Other"
"Q969F0","Other"
"O77469","Other"
"Q5T0N5","Other"
"P36408","Other"
"Q9UBI6","Other"
"P18852","Other"
"Q9H3P7","Other"
"P04488","Other"
"Q80UW2","Other"
"O65688","Other"
"Q17388","Other"
"Q9SE97","Other"
"Q9VEN1","Other"
"Q6RKD8","Other"
"O95466","Other"
"A5D794","Other"
"Q14C86","Other"
"O13692","Other"
"P43026","Other"
"A8WWR3","Other"
"A0A0B4J1V2","Other"
"P46593","Other"
"Q9JHJ8","Other"
"O49613","Other"
"Q95460","Other"
"Q9QWW1","Other"
"Q9NSC5","Other"
"Q9JLS0","Other"
"P32339","Other"
"Q23529","Other"
"P84076","Other"
"Q8BLY7","Other"
"P41809","Other"
"Q5AL03","Other"
"Q9P2D0","Other"
"Q95132","Other"
"P35330","Other"
"Q9KV08","Other"
"Q9KV09","Other"
"Q9LF57","Other"
"P0A6Z3","Other"
"Q967F4","Other"
"Q9Z214","Other"
"P06437","Other"
"Q13145","Other"
"Q9KTW8","Other"
"Q8P980","Other"
"Q941L2","Other"
"Q14457","Other"
"O77737","Other"
"Q1RMX3","Other"
"Q9HD36","Other"
"A1Z8E9","Other"
"Q28G25","Other"
"Q9P6Q3","Other"
"O70337","Other"
"Q6PBN5","Other"
"Q9Z0F3","Other"
"O08734","Other"
"P80724","Other"
"Q6R755","Other"
"O22208","Other"
"Q9C7S0","Other"
"P54657","Other"
"Q99PF4","Other"
"Q9VGW1","Other"
"Q9VEU1","Other"
"Q9VAF5","Other"
"Q8N3J6","Other"
"O15943","Other"
"Q9WVK0","Other"
"Q9Y679","Other"
"Q9UQB8","Other"
"Q8CDJ3","Other"
"Q54HY8","Other"
"Q8R079","Other"
"Q9D2C7","Other"
"Q7T381","Other"
"O35625","Other"
"Q9BXK5","Other"
"Q6UXY1","Other"
"Q6NVD9","Other"
"Q9VSH3","Other"
"Q7XJT7","Other"
"Q9SG86","Other"
"A7RZS0","Other"
"Q84UT5","Other"
"P41832","Other"
"Q9Z2F7","Other"
"Q66KB9","Other"
"Q6DC66","Other"
"Q941L3","Other"
"A9JR56","Other"
"P27521","Other"
"Q6AYP5","Other"
"O82709","Other"
"P36581","Other"
"Q8VIM4","Other"
"Q10589","Other"
"Q90460","Other"
"Q9JLK4","Other"
"Q13137","Other"
"P34616","Other"
"Q8N126","Other"
"Q3UHL1","Other"
"Q9NZN5","Other"
"P38815","Other"
"Q9VD26","Other"
"O13912","Other"
"O13809","Other"
"O34849","Other"
"O14050","Other"
"O14260","Other"
"O13633","Other"
"Q10128","Other"
"Q9UDY2","Other"
"P29533","Other"
"Q93VQ0","Other"
"Q66677","Other"
"P0DPA2","Other"
"Q8R2Z5","Other"
"Q5ZLL7","Other"
"P87179","Other"
"Q12215","Other"
"O31851","Other"
"Q06839","Other"
"P64581","Other"
"Q3U5F4","Other"
"P0AB10","Other"
"O42707","Other"
"O05406","Other"
"Q5ISE2","Other"
"Q8I480","Other"
"A0A0G2K2P5","Other"
"P79762","Other"
"O14264","Other"
"Q9P7R8","Other"
"Q9BWQ6","Other"
"O34684","Other"
"Q9URX1","Other"
"O88799","Other"
"Q9UTF8","Other"
"Q9BZM4","Other"
"Q18685","Other"
"Q20745","Other"
"Q08537","Other"
"P46939","Other"
"P05538","Other"
"P0AA86","Other"
"P03247","Other"
"Q9D8Y0","Other"
"P20827","Other"
"O35393","Other"
"Q8MUJ1","Other"
"P05877","Other"
"D2GU20","Other"
"B0S6U7","Other"
"O80594","Other"
"Q5F381","Other"
"Q99JW5","Other"
"Q00013","Other"
"O08579","Other"
"P03385","Other"
"Q99KN9","Other"
"Q8JIF5","Other"
"O74820","Other"
"P9WNK7","Other"
"Q80VP1","Other"
"Q07436","Other"
"A0A1F4","Other"
